DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2008,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2009,78.4,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2010,79.4,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2011,70.1,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2012,57.4,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2013,65.4,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2014,80.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2015,59.7,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2016,75.0,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2017,83.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2018,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2019,77.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2020,73.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2021,83.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EE,2022,72.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2003,62.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2004,60.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2005,63.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2006,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2007,62.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2008,63.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2009,64.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2010,65.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2011,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2012,54.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2013,44.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2014,51.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2015,50.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2016,47.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2017,52.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2018,52.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2019,46.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2020,54.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2021,52.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EL,2022,57.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2003,71.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2004,73.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2005,72.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2006,75.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2007,74.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2008,69.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2009,63.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2010,61.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2011,59.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2012,57.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2013,60.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2014,59.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2015,64.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2016,65.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2017,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2018,69.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2019,70.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2020,63.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2021,65.0,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2022,69.3,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2003,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2004,66.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2005,65.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2006,67.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2007,68.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2008,68.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2009,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2010,66.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2011,67.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2012,66.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2013,67.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2014,68.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2015,69.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2016,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2017,71.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2018,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2019,72.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2020,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2021,71.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2022,74.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2003,77.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2004,74.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2005,65.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2006,72.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2007,72.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2008,77.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2009,74.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2010,72.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2011,71.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2012,72.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2013,70.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2014,70.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2015,70.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2016,72.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2017,74.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2018,74.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2019,75.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2020,74.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2021,76.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2022,74.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2003,68.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2004,70.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2005,68.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2006,69.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2007,69.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2008,69.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2009,67.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2010,68.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2011,70.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2012,66.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2013,69.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2014,68.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2015,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2016,67.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2017,67.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2018,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2019,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2020,69.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2021,70.1,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2022,71.3,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2006,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2007,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2008,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2009,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2010,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2011,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2012,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2013,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2014,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2015,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2016,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2017,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2018,100.0,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2019,100.0,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2020,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2022,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2003,69.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2004,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2005,74.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2006,67.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2007,68.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2008,71.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2009,71.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2010,86.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2011,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2012,67.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2013,76.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2014,80.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2015,80.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2016,72.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2017,54.0,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2018,61.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2019,74.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2020,58.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2021,80.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2022,80.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2003,76.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2004,75.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2006,81.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2007,84.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2008,80.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2009,73.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2010,68.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2011,69.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2012,72.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2013,72.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2014,72.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2015,75.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2016,78.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2017,80.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2018,85.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2019,80.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2020,75.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2021,78.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2022,84.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2012,79.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG1,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2013,81.4,
